gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
030822,01,000003,2015/04/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REALTY INCOME CORP,O,756109104,0000726728,6798,531120
064853,01,000003,2015/06/12,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QORVO INC,QRVO,74736K101,0001604778,3674,334413
005783,01,000003,2015/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HUNT (JB) TRANSPRT SVCS INC,JBHT,445658107,0000728535,4213,484121
022734,01,000003,2015/07/01,2016/06/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BAXALTA INC,BXLT,07177M103,0001620546,2836,325414
029830,01,000003,2015/07/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WESTROCK CO,WRK,96145D105,0001732845,2650,322211
023827,01,000003,2015/07/02,2016/07/05,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COLUMBIA PIPELINE GROUP INC,CPGX,198280109,0001629995,4922,486210
005568,04,000003,2015/07/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KRAFT HEINZ CO,KHC,500754106,0001637459,2030,31142
145977,01,000003,2015/07/09,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADVANCE AUTO PARTS INC,AAP,00751Y106,0001158449,5531,441310
024616,01,000003,2015/07/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PAYPAL HOLDINGS INC,PYPL,70450Y103,0001633917,7374,518210
015520,01,000003,2015/07/29,2018/03/18,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SIGNET JEWELERS LTD,SIG,G81276100,0000832988,5944,448310
180405,01,000003,2015/08/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACTIVISION BLIZZARD INC,ATVI,00507V109,0000718877,7372,511210
010795,04,000003,2015/09/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNITED CONTINENTAL HLDGS INC,UAL,910047109,0000100517,4512,481111
012886,01,000003,2015/09/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TWENTY-FIRST CENTURY FOX INC,FOXA,90130A200,0001308161,4888,515210
018043,02,000003,2015/09/21,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWS CORP,NWSA,65249B208,0001564708,2711,511110
003226,02,000003,2015/09/21,2015/12/13,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COMCAST CORP,CMCSA,20030N200,0001166691,4841,515210
180652,01,000003,2015/10/08,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERISK ANALYTICS INC,VRSK,92345Y106,0001442145,6411,524298
026156,01,000003,2015/11/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HEWLETT PACKARD ENTERPRISE,HPE,42824C109,0001645590,3571,334111
026410,01,000003,2015/11/10,2015/11/10,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FOUR CORNERS PROPERTY TR INC,FCPT,35086T109,0001650132,6798,531120
020686,01,000003,2015/11/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,522210
138205,01,000003,2015/11/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ILLUMINA INC,ILMN,452327109,0001110803,3826,334516
026304,01,000003,2015/11/30,2018/04/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CSRA INC,CSRA,12650T104,0001646383,7370,54151
003026,01,000003,2015/12/29,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHURCH & DWIGHT INC,CHD,171340102,0000313927,2840,325611
144009,01,000003,2016/01/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WILLIS TOWERS WATSON PLC,WLTW,G96629103,0001140536,6411,524210
160479,01,000003,2016/01/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EXTRA SPACE STORAGE INC,EXR,30225T102,0001289490,6798,531130
004605,01,000003,2016/02/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FEDERAL REALTY INVESTMENT TR,FRT,313747206,0000034903,6798,531120
021825,01,000003,2016/02/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,522110
177884,01,000003,2016/02/22,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CONCHO RESOURCES INC,CXO,20605P101,0001358071,1311,211111
179437,01,000003,2016/03/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN WATER WORKS CO INC,AWK,030420103,0001410636,4941,221310
010894,01,000003,2016/03/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UDR INC,UDR,902653104,0000074208,6798,531110
020904,01,000003,2016/03/30,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HOLOGIC INC,HOLX,436440101,0000859737,3844,334517
145552,01,000003,2016/03/30,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CENTENE CORP,CNC,15135B101,0001071739,6324,524114
011584,01,000003,2016/04/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FOOT LOCKER INC,FL,344849104,0000850209,5661,448210
165052,03,000003,2016/04/08,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNDER ARMOUR INC,UAA,904311206,0001336917,2300,315
178704,01,000003,2016/04/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ULTA BEAUTY INC,ULTA,90384S303,0001403568,5990,446120
141913,01,000003,2016/04/25,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GLOBAL PAYMENTS INC,GPN,37940X102,0001123360,7374,518210
146017,01,000003,2016/05/03,2018/06/17,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACUITY BRANDS INC,AYI,00508Y102,0001144215,3640,335122
001230,01,000003,2016/05/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALASKA AIR GROUP INC,ALK,011659109,0000766421,4512,481111
024609,01,000003,2016/05/13,2016/05/13,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,,,,,,
027119,01,000003,2016/05/16,2016/05/16,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INGEVITY CORP,NGVT,45688C107,0001653477,2860,3251
160991,01,000003,2016/05/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DIGITAL REALTY TRUST INC,DLR,253868103,0001297996,6798,531120
155394,02,000003,2016/05/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LKQ CORP,LKQ,501889208,0001065696,5010,423140
004973,01,000003,2016/05/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ARTHUR J GALLAGHER & CO,AJG,363576109,0000354190,6411,524210
148349,01,000003,2016/06/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRANSDIGM GROUP INC,TDG,893641100,0001260221,3728,336413
188255,01,000003,2016/06/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FORTUNE BRANDS HOME & SECUR,FBHS,34964C106,0001519751,2430,337110
011554,01,000003,2016/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLIANT ENERGY CORP,LNT,018802108,0000352541,4931,22111
029751,01,000003,2016/07/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALBEMARLE CORP,ALB,012653101,0000915913,2810,325180
026590,01,000003,2016/07/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FORTIVE CORP,FTV,34959J108,0001659166,3829,334519
065772,01,000003,2016/09/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,METTLER-TOLEDO INTL INC,MTD,592688105,0001037646,3826,334516
014489,02,000003,2016/09/07,2016/09/07,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,,,,,,
126136,03,000003,2016/09/08,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHARTER COMMUNICATIONS INC,CHTR,16119P108,0001091667,4841,515210
003504,01,000003,2016/09/23,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COOPER COMPANIES INC,COO,216648402,0000711404,3851,339115
012151,01,000003,2016/10/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COTY INC,COTY,222070203,0001024305,2844,325620
026709,01,000003,2016/10/03,2016/10/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERSUM MATERIALS INC,VSM,92532W103,0001660690,2860,325199
028070,01,000003,2016/10/03,2016/10/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADVANSIX INC,ASIX,00773T101,0001673985,2820,325220
027333,01,000003,2016/10/31,2016/10/31,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADIENT PLC,ADNT,G0084W101,0001670541,2531,336360
028192,01,000003,2016/11/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ARCONIC INC,ARNC,03965L100,0000004281,3728,336413
027638,01,000003,2016/11/01,2016/11/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALCOA CORP,AA,013872106,0001675149,3330,3313
027800,01,000003,2016/11/01,2016/11/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QUALITY CARE PROPERTIES INC,QCP,747545101,0001677203,6798,531120
028499,01,000003,2016/11/01,2016/11/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,YUM CHINA HOLDINGS INC,YUMC,98850P109,0001673358,5812,722511
028790,01,000003,2016/11/10,2016/11/10,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LAMB WESTON HOLDINGS INC,LW,513272104,0001679273,2030,311411
029649,01,000003,2016/12/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MID-AMERICA APT CMNTYS INC,MAA,59522J103,0000912595,6798,531110
065967,01,000003,2016/12/02,2018/10/10,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ENVISION HEALTHCARE CORP,EVHC,29414D100,0001678531,8011,621493
028719,01,000003,2017/01/03,2017/01/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CONDUENT INC,CNDT,206787103,0001677703,7374,518210
024197,01,000003,2017/01/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,325413
030923,01,000003,2017/01/17,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TECHNIPFMC PLC,FTI,G87110105,0001681459,1389,237120
029004,01,000003,2017/01/30,2017/01/30,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VAREX IMAGING CORP,VREX,92214X106,0001681622,3844,334517
029819,01,000003,2017/02/02,2017/02/02,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BIOVERATIV INC,BIVV,09075E100,0001681689,2836,325414
029127,01,000003,2017/02/28,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,INCYTE CORP,INCY,45337C102,0000879169,2836,325414
184500,01,000003,2017/03/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CBOE GLOBAL MARKETS INC,CBOE,12503M108,0001374310,6200,523210
029099,01,000003,2017/03/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REGENCY CENTERS CORP,REG,758849103,0000910606,6798,531120
060900,01,000003,2017/03/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISH NETWORK CORP,DISH,25470M109,0001001082,4841,515210
024975,01,000003,2017/03/16,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SYNOPSYS INC,SNPS,871607107,0000883241,7372,511210
001161,01,000003,2017/03/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADVANCED MICRO DEVICES,AMD,007903107,0000002488,3674,334413
008898,01,000003,2017/03/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RAYMOND JAMES FINANCIAL CORP,RJF,754730109,0000720005,6211,523120
064821,01,000003,2017/03/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALEXANDRIA R E EQUITIES INC,ARE,015271109,0001035443,6798,531120
003336,01,000003,2017/04/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DXC TECHNOLOGY COMPANY,DXC,23355L106,0001688568,7370,541512
012441,01,000003,2017/04/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GARTNER INC,IT,366651107,0000749251,8700,541910
029155,01,000003,2017/06/01,2017/06/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CARS.COM INC,CARS,14575E105,0001683606,7370,519130
162906,01,000003,2017/06/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IHS MARKIT LTD,INFO,G47567105,0001598014,7370,519130
005643,04,000003,2017/06/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HILTON WORLDWIDE HOLDINGS,HLT,43300A203,0001585689,7011,721110
061388,01,000003,2017/06/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EVEREST RE GROUP LTD,RE,G3223R108,0001095073,6331,524130
063080,01,000003,2017/06/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ANSYS INC,ANSS,03662Q105,0001013462,7372,511210
141384,01,000003,2017/06/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALIGN TECHNOLOGY INC,ALGN,016255101,0001097149,3843,339114
001976,01,000003,2017/07/06,2017/07/06,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BAKER HUGHES INC,BHI,057224107,0000808362,1381,213111
032106,01,000003,2017/07/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BAKER HUGHES A GE CO,BHGE,05722G100,0001701605,1389,213112
032154,01,000003,2017/07/18,2017/07/18,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,JBG SMITH PPTYS,JBGS,46590V100,0001689796,6798,531120
009771,02,000003,2017/07/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SMITH (A O) CORP,AOS,831865209,0000091142,3630,335228
013510,01,000003,2017/07/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DUKE REALTY CORP,DRE,264411505,0000783280,6798,531120
014418,01,000003,2017/07/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MGM RESORTS INTERNATIONAL,MGM,552953101,0000789570,7990,721120
031887,01,000003,2017/07/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,RESMED INC,RMD,761152107,0000943819,3845,334510
128978,01,000003,2017/07/26,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PACKAGING CORP OF AMERICA,PKG,695156109,0000075677,2650,322211
031774,01,000003,2017/08/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BRIGHTHOUSE FINANL INC,BHF,10922N103,0001685040,6311,524113
017928,01,000003,2017/08/29,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,541711
121382,01,000003,2017/09/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SBA COMMUNICATIONS CORP,SBAC,78410G104,0001034054,6798,531190
013421,01,000003,2017/09/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CADENCE DESIGN SYSTEMS INC,CDNS,127387108,0000813672,7372,511210
104432,01,000003,2017/10/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NORWEGIAN CRUISE LINE HLDGS,NCLH,G66721104,0001513761,4400,483112
031802,01,000003,2017/12/05,2017/12/05,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DELPHI TECHNOLOGIES PLC,DLPH,G2709G107,0001707092,3714,336310
186310,01,000003,2018/01/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HUNTINGTON INGALLS IND INC,HII,446413106,0001501585,3730,336611
175955,01,000003,2018/03/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,IPG PHOTONICS CORP,IPGP,44980X109,0001111928,3674,334413
017120,01,000003,2018/03/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SVB FINANCIAL GROUP,SIVB,78486Q101,0000719739,6020,522110
030137,01,000003,2018/03/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEKTAR THERAPEUTICS,NKTR,640268108,0000906709,2834,325412
064630,01,000003,2018/03/19,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TAKE-TWO INTERACTIVE SFTWR,TTWO,874054109,0000946581,7372,511210
178507,01,000003,2018/04/04,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MSCI INC,MSCI,55354G100,0001408198,6282,523930
326688,01,000003,2018/05/01,2018/05/01,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NVENT ELECTRIC PLC,NVT,G6700G107,0001720635,3440,3323
033326,01,000003,2018/05/09,2018/05/09,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,APERGY CORP,APY,03755L104,0001723089,3533,333132
013619,01,000003,2018/05/31,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ABIOMED INC,ABMD,003654100,0000815094,3841,339112
033439,01,000003,2018/06/01,2018/06/03,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PERSPECTA INC,PRSP,715347100,0001724670,7370,541512
006338,01,000003,2018/06/05,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EVERGY INC,EVRG,30034W106,0001711269,4931,22111
018872,01,000003,2018/06/07,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TWITTER INC,TWTR,90184L102,0001418091,7370,519130
005667,01,000003,2018/06/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HOLLYFRONTIER CORP,HFC,436106108,0000048039,2911,324110
176928,01,000003,2018/06/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,BROADRIDGE FINANCIAL SOLUTNS,BR,11133T103,0001383312,7373,541512
184700,01,000003,2018/06/20,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FLEETCOR TECHNOLOGIES INC,FLT,339041105,0001175454,7374,518210
029901,01,000003,2018/07/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COPART INC,CPRT,217204106,0000900075,5010,425120
020748,01,000003,2018/08/28,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,334118
260778,01,000003,2018/09/17,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WELLCARE HEALTH PLANS INC,WCG,94946T106,0001279363,6324,524114
009225,01,000003,2018/10/01,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROLLINS INC,ROL,775711104,0000084839,7340,561710
183377,01,000003,2018/10/11,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FORTINET INC,FTNT,34959E109,0001262039,3577,334118
020232,01,000003,2018/11/06,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,334515
011811,01,000003,2018/11/13,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HENRY (JACK) & ASSOCIATES,JKHY,426281101,0000779152,7373,541512
014256,01,000003,2018/12/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MAXIM INTEGRATED PRODUCTS,MXIM,57772K101,0000743316,3674,334413
028790,01,000003,2018/12/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LAMB WESTON HOLDINGS INC,LW,513272104,0001679273,2030,311411
170750,01,000003,2018/12/03,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DIAMONDBACK ENERGY INC,FANG,25278X109,0001539838,1311,211111
162254,01,000003,2018/12/24,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CELANESE CORP,CE,150870103,0001306830,2860,325199
014275,04,000003,2019/01/02,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FIRST REPUBLIC BANK,FRC,33616C100,0001132979,6020,522110
010407,01,000003,2019/01/18,,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TELEFLEX INC,TFX,879369106,0000096943,3841,339112
